lamb_air,flux
8479.969905476375,0.99633765
8480.069878442588,0.99495226
8480.169851408795,0.9818343
8480.269824374995,0.97570944
8480.369797341189,0.9740838
8480.46977030738,0.9719234
8480.569743273565,0.9669391
8480.669716239743,0.9685471
8480.769689205918,0.97336715
8480.869662172086,0.9724908
8480.969635138248,0.9804267
8481.069608104406,0.9882118
8481.16958107056,0.9977478
8481.269554036708,1.0044453
8481.369527002847,1.0116547
8481.469499968985,1.0083866
8481.569472935114,0.9932705
8481.669445901241,0.9803158
8481.76941886736,0.9745972
8481.869391833474,0.9704037
8481.969364799585,0.9651772
8482.069337765686,0.9608257
8482.169310731788,0.96532184
8482.269283697879,0.9810694
8482.369256663967,0.9978726
8482.469229630049,0.9979421
8482.569202596125,0.9866154
8482.669175562198,0.9805045
8482.769148528265,0.9825133
8482.869121494325,0.9878762
8482.969094460379,0.99012464
8483.069067426428,0.98640335
8483.169040392473,0.9797012
8483.269013358513,0.98117214
8483.368986324545,0.99070156
8483.468959290574,1.0004936
8483.568932256598,0.99801576
8483.668905222616,0.98896384
8483.768878188626,0.98198926
8483.868851154633,0.98907185
8483.968824120635,0.98554677
8484.068797086631,0.97694224
8484.168770052622,0.97945964
8484.268743018609,0.9864222
8484.368715984587,0.9912121
8484.468688950563,0.98521626
8484.56866191653,0.98604494
8484.668634882493,0.9858452
8484.768607848451,0.98429865
8484.868580814406,0.9890844
8484.968553780353,0.993142
8485.068526746296,0.99890953
8485.16849971223,0.99878883
8485.268472678163,0.9854758
8485.36844564409,0.9745521
8485.468418610008,0.9801151
8485.568391575925,0.9860331
8485.668364541834,0.98370653
8485.76833750774,0.9862571
8485.868310473637,0.99265873
8485.96828343953,0.9960314
8486.068256405419,0.99185634
8486.168229371302,0.9849163
8486.26820233718,0.9833616
8486.368175303052,0.9899494
8486.468148268918,0.99198586
8486.56812123478,0.9939596
8486.668094200637,0.9944703
8486.768067166486,0.99469453
8486.868040132333,0.99353456
8486.96801309817,0.9902335
8487.067986064007,0.99554676
8487.167959029834,1.009262
8487.267931995657,1.015448
8487.367904961477,1.0069187
8487.467877927289,0.997453
8487.567850893096,0.9904927
8487.6678238589,0.9896981
8487.767796824694,0.98662895
8487.867769790488,0.97814137
8487.967742756273,0.973722
8488.067715722054,0.9731444
8488.167688687829,0.9718296
8488.267661653597,0.97071606
8488.367634619362,0.9703551
8488.467607585122,0.9825213
8488.567580550874,0.9941776
8488.667553516623,0.9984622
8488.767526482367,0.99053365
8488.867499448104,0.98190624
8488.967472413837,0.9840797
8489.067445379564,0.98942506
8489.167418345283,1.0039415
8489.267391311,1.0159676
8489.36736427671,1.0195906
8489.467337242417,1.0134557
8489.567310208115,1.0007987
8489.66728317381,0.9965268
8489.7672561395,0.9901763
8489.867229105183,0.9860368
8489.96720207086,0.9876277
8490.067175036535,0.98428416
8490.167148002201,0.97656626
8490.267120967865,0.966824
8490.36709393352,0.97048724
8490.467066899173,0.98313177
8490.567039864818,0.9918352
8490.66701283046,0.99635786
8490.766985796095,0.9927933
8490.866958761724,0.9917986
8490.96693172735,0.9831026
8491.066904692969,0.9882594
8491.166877658581,0.9997067
8491.266850624192,0.9987007
8491.366823589795,0.9803842
